,Symbol,Strike,CallPut,ExpiryDays,SpotPrice,StockPrice,RiskfreeRate,ImpliedVolatility
2114,SPY160115C00184000,184.0,Call,333,30.095,209.78,0.02,0.119557093546
2115,SPY160115C00185000,185.0,Call,333,29.1,209.78,0.02,0.115846209813
2116,SPY160115C00186000,186.0,Call,333,28.43,209.78,0.02,0.121505632779
2117,SPY160115C00190000,190.0,Call,333,25.175,209.78,0.02,0.123417410774
2118,SPY160115C00195000,195.0,Call,333,21.49,209.78,0.02,0.127386616436
2119,SPY160115C00200000,200.0,Call,333,17.6,209.78,0.02,0.121937622934
2120,SPY160115C00205000,205.0,Call,333,14.35,209.78,0.02,0.121514034641
2121,SPY160115C00210000,210.0,Call,333,11.3,209.78,0.02,0.118739950539
2122,SPY160115C00215000,215.0,Call,333,8.66,209.78,0.02,0.116171439315
2123,SPY160115C00220000,220.0,Call,333,6.24,209.78,0.02,0.111238042644
2124,SPY160115C00225000,225.0,Call,333,4.38,209.78,0.02,0.108063971674
2125,SPY160115C00230000,230.0,Call,333,2.8,209.78,0.02,0.102880902037
2126,SPY160115C00235000,235.0,Call,333,1.73,209.78,0.02,-1.0
2127,SPY160115C00240000,240.0,Call,333,0.98,209.78,0.02,-1.0
2128,SPY160115C00245000,245.0,Call,333,0.555,209.78,0.02,-1.0
2129,SPY160115C00250000,250.0,Call,333,0.3,209.78,0.02,-1.0
2130,SPY160115C00255000,255.0,Call,333,0.18,209.78,0.02,-1.0
2131,SPY160115C00260000,260.0,Call,333,0.09,209.78,0.02,-1.0
2132,SPY160115P00040000,40.0,Put,333,0.02,209.78,0.02,-1.0
2133,SPY160115P00045000,45.0,Put,333,0.01,209.78,0.02,-1.0
2134,SPY160115P00050000,50.0,Put,333,0.075,209.78,0.02,-1.0
2135,SPY160115P00055000,55.0,Put,333,0.03,209.78,0.02,-1.0
2136,SPY160115P00060000,60.0,Put,333,0.06,209.78,0.02,-1.0
2137,SPY160115P00065000,65.0,Put,333,0.06,209.78,0.02,-1.0
2138,SPY160115P00070000,70.0,Put,333,0.12,209.78,0.02,-1.0
2139,SPY160115P00075000,75.0,Put,333,0.12,209.78,0.02,-1.0
2140,SPY160115P00080000,80.0,Put,333,0.17,209.78,0.02,-1.0
2141,SPY160115P00085000,85.0,Put,333,0.23,209.78,0.02,-1.0
2142,SPY160115P00090000,90.0,Put,333,0.25,209.78,0.02,-1.0
2143,SPY160115P00095000,95.0,Put,333,0.295,209.78,0.02,-1.0
2144,SPY160115P00100000,100.0,Put,333,0.41,209.78,0.02,-1.0
2145,SPY160115P00101000,101.0,Put,333,0.425,209.78,0.02,-1.0
2146,SPY160115P00102000,102.0,Put,333,0.44,209.78,0.02,-1.0
2147,SPY160115P00103000,103.0,Put,333,0.455,209.78,0.02,-1.0
2148,SPY160115P00104000,104.0,Put,333,0.48,209.78,0.02,-1.0
2149,SPY160115P00105000,105.0,Put,333,0.51,209.78,0.02,-1.0
2150,SPY160115P00106000,106.0,Put,333,0.515,209.78,0.02,-1.0
2151,SPY160115P00107000,107.0,Put,333,0.54,209.78,0.02,-1.0
2152,SPY160115P00108000,108.0,Put,333,0.56,209.78,0.02,-1.0
2153,SPY160115P00109000,109.0,Put,333,0.585,209.78,0.02,-1.0
2154,SPY160115P00110000,110.0,Put,333,0.635,209.78,0.02,-1.0
2155,SPY160115P00111000,111.0,Put,333,0.63,209.78,0.02,-1.0
2156,SPY160115P00112000,112.0,Put,333,0.65,209.78,0.02,-1.0
2157,SPY160115P00113000,113.0,Put,333,0.685,209.78,0.02,-1.0
2158,SPY160115P00114000,114.0,Put,333,0.715,209.78,0.02,-1.0
2159,SPY160115P00115000,115.0,Put,333,0.75,209.78,0.02,-1.0
2160,SPY160115P00116000,116.0,Put,333,0.77,209.78,0.02,-1.0
2161,SPY160115P00117000,117.0,Put,333,0.8,209.78,0.02,-1.0
2162,SPY160115P00118000,118.0,Put,333,0.87,209.78,0.02,-1.0
2163,SPY160115P00119000,119.0,Put,333,0.86,209.78,0.02,-1.0
2164,SPY160115P00120000,120.0,Put,333,0.91,209.78,0.02,-1.0
2165,SPY160115P00125000,125.0,Put,333,1.06,209.78,0.02,-1.0
2166,SPY160115P00130000,130.0,Put,333,1.23,209.78,0.02,-1.0
2167,SPY160115P00135000,135.0,Put,333,1.44,209.78,0.02,-1.0
2168,SPY160115P00140000,140.0,Put,333,1.715,209.78,0.02,-1.0
2169,SPY160115P00145000,145.0,Put,333,2.0,209.78,0.02,-1.0
2170,SPY160115P00150000,150.0,Put,333,2.4,209.78,0.02,-1.0
2171,SPY160115P00155000,155.0,Put,333,2.72,209.78,0.02,-1.0
2172,SPY160115P00160000,160.0,Put,333,3.19,209.78,0.02,-1.0
2173,SPY160115P00165000,165.0,Put,333,3.605,209.78,0.02,-1.0
2174,SPY160115P00168000,168.0,Put,333,4.03,209.78,0.02,-1.0
2175,SPY160115P00169000,169.0,Put,333,4.14,209.78,0.02,-1.0
2176,SPY160115P00170000,170.0,Put,333,4.34,209.78,0.02,-1.0
2177,SPY160115P00171000,171.0,Put,333,4.45,209.78,0.02,-1.0
2178,SPY160115P00172000,172.0,Put,333,4.58,209.78,0.02,-1.0
2179,SPY160115P00173000,173.0,Put,333,4.73,209.78,0.02,-1.0
2180,SPY160115P00174000,174.0,Put,333,4.825,209.78,0.02,0.249174745669
2181,SPY160115P00175000,175.0,Put,333,4.99,209.78,0.02,0.247924448027
2182,SPY160115P00176000,176.0,Put,333,5.025,209.78,0.02,0.244044803131
2183,SPY160115P00177000,177.0,Put,333,5.175,209.78,0.02,-1.0
2184,SPY160115P00178000,178.0,Put,333,5.335,209.78,0.02,-1.0
2185,SPY160115P00179000,179.0,Put,333,5.6,209.78,0.02,-1.0
2186,SPY160115P00180000,180.0,Put,333,5.84,209.78,0.02,-1.0
2187,SPY160115P00181000,181.0,Put,333,5.85,209.78,0.02,0.236343660738
2188,SPY160115P00182000,182.0,Put,333,6.03,209.78,0.02,0.234814098691
2189,SPY160115P00183000,183.0,Put,333,6.215,209.78,0.02,0.233326423042
2190,SPY160115P00184000,184.0,Put,333,6.405,209.78,0.02,0.231899538663
2191,SPY160115P00185000,185.0,Put,333,6.71,209.78,0.02,0.232209356215
2192,SPY160115P00186000,186.0,Put,333,6.805,209.78,0.02,0.228910554494
2193,SPY160115P00190000,190.0,Put,333,7.83,209.78,0.02,0.225440132051
2194,SPY160115P00195000,195.0,Put,333,9.05,209.78,0.02,0.218128884713
2195,SPY160115P00200000,200.0,Put,333,10.5,209.78,0.02,0.211480077446
2196,SPY160115P00205000,205.0,Put,333,12.25,209.78,0.02,0.206433249767
2197,SPY160115P00210000,210.0,Put,333,14.25,209.78,0.02,0.201879702986
2198,SPY160115P00215000,215.0,Put,333,16.54,209.78,0.02,0.198131550848
2199,SPY160115P00220000,220.0,Put,333,19.28,209.78,0.02,0.197126680499
2200,SPY160115P00225000,225.0,Put,333,22.33,209.78,0.02,0.197075986652
2201,SPY160115P00230000,230.0,Put,333,26.0,209.78,0.02,0.202330170601
2202,SPY160115P00235000,235.0,Put,333,29.755,209.78,0.02,0.206414586827
2203,SPY160115P00240000,240.0,Put,333,34.03,209.78,0.02,0.215614560602
2204,SPY160115P00245000,245.0,Put,333,38.58,209.78,0.02,0.22726441846
2205,SPY160115P00250000,250.0,Put,333,43.18,209.78,0.02,0.238545785456
2206,SPY160115P00255000,255.0,Put,333,48.385,209.78,0.02,0.257761375557
2207,SPY160115P00260000,260.0,Put,333,53.2,209.78,0.02,0.270664804789
2208,SPY160318C00110000,110.0,Call,396,99.685,209.78,0.02,-1.0
2209,SPY160318C00115000,115.0,Call,396,94.735,209.78,0.02,-1.0
2210,SPY160318C00150000,150.0,Call,396,61.33,209.78,0.02,-1.0
2211,SPY160318C00155000,155.0,Call,396,56.1,209.78,0.02,-1.0
2212,SPY160318C00160000,160.0,Call,396,51.57,209.78,0.02,-1.0
2213,SPY160318C00165000,165.0,Call,396,47.07,209.78,0.02,-1.0
2214,SPY160318C00170000,170.0,Call,396,42.675,209.78,0.02,-1.0
2215,SPY160318C00175000,175.0,Call,396,38.355,209.78,0.02,-1.0
2216,SPY160318C00180000,180.0,Call,396,34.205,209.78,0.02,0.108101534962
2217,SPY160318C00185000,185.0,Call,396,30.165,209.78,0.02,0.11980687897
2218,SPY160318C00190000,190.0,Call,396,25.95,209.78,0.02,0.118057643116
2219,SPY160318C00195000,195.0,Call,396,22.25,209.78,0.02,0.121003414778
2220,SPY160318C00200000,200.0,Call,396,19.045,209.78,0.02,0.125359634094
2221,SPY160318C00205000,205.0,Call,396,15.66,209.78,0.02,0.122471101172
2222,SPY160318C00210000,210.0,Call,396,12.4,209.78,0.02,0.117314316655
2223,SPY160318C00215000,215.0,Call,396,9.8,209.78,0.02,0.115762382406
2224,SPY160318C00220000,220.0,Call,396,7.645,209.78,0.02,0.11509676209
2225,SPY160318C00225000,225.0,Call,396,5.55,209.78,0.02,0.110806009614
2226,SPY160318C00230000,230.0,Call,396,3.92,209.78,0.02,0.107557413673
2227,SPY160318C00235000,235.0,Call,396,2.56,209.78,0.02,-1.0
2228,SPY160318C00240000,240.0,Call,396,1.7,209.78,0.02,-1.0
2229,SPY160318C00245000,245.0,Call,396,0.96,209.78,0.02,-1.0
2230,SPY160318C00250000,250.0,Call,396,0.58,209.78,0.02,-1.0
2231,SPY160318C00260000,260.0,Call,396,0.22,209.78,0.02,-1.0
2232,SPY160318P00090000,90.0,Put,396,0.35,209.78,0.02,-1.0
2233,SPY160318P00095000,95.0,Put,396,0.45,209.78,0.02,-1.0
2234,SPY160318P00100000,100.0,Put,396,0.56,209.78,0.02,-1.0
2235,SPY160318P00110000,110.0,Put,396,0.81,209.78,0.02,-1.0
2236,SPY160318P00115000,115.0,Put,396,1.01,209.78,0.02,-1.0
2237,SPY160318P00120000,120.0,Put,396,1.07,209.78,0.02,-1.0
2238,SPY160318P00125000,125.0,Put,396,1.34,209.78,0.02,-1.0
2239,SPY160318P00130000,130.0,Put,396,1.565,209.78,0.02,-1.0
2240,SPY160318P00135000,135.0,Put,396,2.0,209.78,0.02,-1.0
2241,SPY160318P00140000,140.0,Put,396,2.165,209.78,0.02,-1.0
2242,SPY160318P00145000,145.0,Put,396,2.54,209.78,0.02,-1.0
2243,SPY160318P00150000,150.0,Put,396,2.88,209.78,0.02,-1.0
2244,SPY160318P00155000,155.0,Put,396,3.46,209.78,0.02,-1.0
2245,SPY160318P00160000,160.0,Put,396,4.15,209.78,0.02,-1.0
2246,SPY160318P00165000,165.0,Put,396,4.515,209.78,0.02,-1.0
2247,SPY160318P00170000,170.0,Put,396,5.305,209.78,0.02,-1.0
2248,SPY160318P00175000,175.0,Put,396,6.1,209.78,0.02,-1.0
2249,SPY160318P00180000,180.0,Put,396,7.08,209.78,0.02,0.24378146795
2250,SPY160318P00185000,185.0,Put,396,8.15,209.78,0.02,0.237476764615
2251,SPY160318P00190000,190.0,Put,396,9.13,209.78,0.02,0.228096628176
2252,SPY160318P00195000,195.0,Put,396,10.475,209.78,0.02,0.222102061817
2253,SPY160318P00200000,200.0,Put,396,12.02,209.78,0.02,0.216543402895
2254,SPY160318P00205000,205.0,Put,396,14.15,209.78,0.02,0.216013582438
2255,SPY160318P00210000,210.0,Put,396,16.0,209.78,0.02,0.209775121332
2256,SPY160318P00215000,215.0,Put,396,18.17,209.78,0.02,0.205043908443
2257,SPY160318P00220000,220.0,Put,396,20.83,209.78,0.02,0.203608493656
2258,SPY160318P00225000,225.0,Put,396,23.83,209.78,0.02,0.203754676332
2259,SPY160318P00230000,230.0,Put,396,27.19,209.78,0.02,0.205860905514
2260,SPY160318P00240000,240.0,Put,396,34.295,209.78,0.02,0.20864728354
2261,SPY160318P00255000,255.0,Put,396,48.91,209.78,0.02,0.252685387182
2262,SPY160318P00260000,260.0,Put,396,53.21,209.78,0.02,0.258140452201
2263,SPY160318P00300000,300.0,Put,396,92.9,209.78,0.02,0.357207035555
2264,SPY160318P00305000,305.0,Put,396,98.5,209.78,0.02,0.377518578569
2265,SPY160617C00130000,130.0,Call,487,80.0,209.78,0.02,-1.0
2266,SPY160617C00135000,135.0,Call,487,75.045,209.78,0.02,-1.0
2267,SPY160617C00140000,140.0,Call,487,70.125,209.78,0.02,-1.0
2268,SPY160617C00145000,145.0,Call,487,65.225,209.78,0.02,-1.0
2269,SPY160617C00150000,150.0,Call,487,61.165,209.78,0.02,-1.0
2270,SPY160617C00155000,155.0,Call,487,56.63,209.78,0.02,-1.0
2271,SPY160617C00160000,160.0,Call,487,52.215,209.78,0.02,-1.0
2272,SPY160617C00165000,165.0,Call,487,47.85,209.78,0.02,-1.0
2273,SPY160617C00170000,170.0,Call,487,43.59,209.78,0.02,-1.0
2274,SPY160617C00175000,175.0,Call,487,39.44,209.78,0.02,0.0769700550343
2275,SPY160617C00180000,180.0,Call,487,35.28,209.78,0.02,0.10673156424
2276,SPY160617C00185000,185.0,Call,487,31.385,209.78,0.02,0.117645591151
2277,SPY160617C00190000,190.0,Call,487,27.84,209.78,0.02,0.125779823632
2278,SPY160617C00195000,195.0,Call,487,24.26,209.78,0.02,0.127402651334
2279,SPY160617C00200000,200.0,Call,487,20.575,209.78,0.02,0.123799360802
2280,SPY160617C00205000,205.0,Call,487,17.385,209.78,0.02,0.123023194102
2281,SPY160617C00210000,210.0,Call,487,14.39,209.78,0.02,0.121076800047
2282,SPY160617C00215000,215.0,Call,487,11.76,209.78,0.02,0.11957462397
2283,SPY160617C00220000,220.0,Call,487,9.405,209.78,0.02,0.117692824512
2284,SPY160617C00225000,225.0,Call,487,7.2,209.78,0.02,0.113867940658
2285,SPY160617C00230000,230.0,Call,487,5.5,209.78,0.02,0.112032735332
2286,SPY160617C00235000,235.0,Call,487,4.035,209.78,0.02,0.109450449429
2287,SPY160617C00240000,240.0,Call,487,2.785,209.78,0.02,-1.0
2288,SPY160617C00245000,245.0,Call,487,1.9,209.78,0.02,-1.0
2289,SPY160617C00250000,250.0,Call,487,1.21,209.78,0.02,-1.0
2290,SPY160617C00255000,255.0,Call,487,0.83,209.78,0.02,-1.0
2291,SPY160617C00260000,260.0,Call,487,0.49,209.78,0.02,-1.0
2292,SPY160617C00265000,265.0,Call,487,0.365,209.78,0.02,-1.0
2293,SPY160617C00270000,270.0,Call,487,0.21,209.78,0.02,-1.0
2294,SPY160617C00275000,275.0,Call,487,0.165,209.78,0.02,-1.0
2295,SPY160617C00280000,280.0,Call,487,0.11,209.78,0.02,-1.0
2296,SPY160617C00285000,285.0,Call,487,0.075,209.78,0.02,-1.0
2297,SPY160617C00295000,295.0,Call,487,0.05,209.78,0.02,-1.0
2298,SPY160617C00300000,300.0,Call,487,0.04,209.78,0.02,-1.0
2299,SPY160617P00050000,50.0,Put,487,0.11,209.78,0.02,-1.0
2300,SPY160617P00055000,55.0,Put,487,0.13,209.78,0.02,-1.0
2301,SPY160617P00060000,60.0,Put,487,0.16,209.78,0.02,-1.0
2302,SPY160617P00065000,65.0,Put,487,0.2,209.78,0.02,-1.0
2303,SPY160617P00070000,70.0,Put,487,0.18,209.78,0.02,-1.0
2304,SPY160617P00075000,75.0,Put,487,0.25,209.78,0.02,-1.0
2305,SPY160617P00080000,80.0,Put,487,0.35,209.78,0.02,-1.0
2306,SPY160617P00085000,85.0,Put,487,0.405,209.78,0.02,-1.0
2307,SPY160617P00090000,90.0,Put,487,0.55,209.78,0.02,-1.0
2308,SPY160617P00095000,95.0,Put,487,0.7,209.78,0.02,-1.0
2309,SPY160617P00100000,100.0,Put,487,0.805,209.78,0.02,-1.0
2310,SPY160617P00105000,105.0,Put,487,1.0,209.78,0.02,-1.0
2311,SPY160617P00110000,110.0,Put,487,1.1,209.78,0.02,-1.0
2312,SPY160617P00115000,115.0,Put,487,1.35,209.78,0.02,-1.0
2313,SPY160617P00120000,120.0,Put,487,1.56,209.78,0.02,-1.0
2314,SPY160617P00125000,125.0,Put,487,1.87,209.78,0.02,-1.0
2315,SPY160617P00130000,130.0,Put,487,2.175,209.78,0.02,-1.0
2316,SPY160617P00135000,135.0,Put,487,2.535,209.78,0.02,-1.0
2317,SPY160617P00140000,140.0,Put,487,2.94,209.78,0.02,-1.0
2318,SPY160617P00145000,145.0,Put,487,3.53,209.78,0.02,-1.0
2319,SPY160617P00150000,150.0,Put,487,4.0,209.78,0.02,-1.0
2320,SPY160617P00155000,155.0,Put,487,4.535,209.78,0.02,-1.0
2321,SPY160617P00160000,160.0,Put,487,5.25,209.78,0.02,-1.0
2322,SPY160617P00165000,165.0,Put,487,5.955,209.78,0.02,-1.0
2323,SPY160617P00170000,170.0,Put,487,6.56,209.78,0.02,-1.0
2324,SPY160617P00175000,175.0,Put,487,7.645,209.78,0.02,0.252277279151
2325,SPY160617P00180000,180.0,Put,487,8.68,209.78,0.02,0.246283233516
2326,SPY160617P00185000,185.0,Put,487,9.9,209.78,0.02,0.241226663075
2327,SPY160617P00190000,190.0,Put,487,10.91,209.78,0.02,0.23206646014
2328,SPY160617P00195000,195.0,Put,487,12.495,209.78,0.02,0.228550390412
2329,SPY160617P00200000,200.0,Put,487,14.24,209.78,0.02,0.225056590304
2330,SPY160617P00205000,205.0,Put,487,16.25,209.78,0.02,0.222728023332
2331,SPY160617P00210000,210.0,Put,487,18.04,209.78,0.02,0.216252991407
2332,SPY160617P00215000,215.0,Put,487,20.42,209.78,0.02,0.214279377655
2333,SPY160617P00220000,220.0,Put,487,22.975,209.78,0.02,0.212275587547
2334,SPY160617P00225000,225.0,Put,487,25.87,209.78,0.02,0.212030614281
2335,SPY160617P00230000,230.0,Put,487,29.07,209.78,0.02,0.213164390592
2336,SPY160617P00235000,235.0,Put,487,32.575,209.78,0.02,0.215891417254
2337,SPY160617P00260000,260.0,Put,487,53.73,209.78,0.02,0.251108861937
2338,SPY160617P00270000,270.0,Put,487,63.735,209.78,0.02,0.27781837237
2339,SPY160617P00275000,275.0,Put,487,68.835,209.78,0.02,0.291720842864
2340,SPY160617P00285000,285.0,Put,487,78.265,209.78,0.02,0.309033786362
2341,SPY160617P00290000,290.0,Put,487,83.2,209.78,0.02,0.319841177922
2342,SPY160617P00295000,295.0,Put,487,88.135,209.78,0.02,0.330347910045
2343,SPY160617P00300000,300.0,Put,487,93.15,209.78,0.02,0.341603440967
2344,SPY160916C00150000,150.0,Call,578,61.665,209.78,0.02,-1.0
2345,SPY160916C00190000,190.0,Call,578,29.115,209.78,0.02,0.123571847153
2346,SPY160916C00195000,195.0,Call,578,25.455,209.78,0.02,0.123360584158
2347,SPY160916C00200000,200.0,Call,578,22.1,209.78,0.02,0.123532651177
2348,SPY160916C00205000,205.0,Call,578,19.035,209.78,0.02,0.123791474501
2349,SPY160916C00210000,210.0,Call,578,16.07,209.78,0.02,0.122210051645
2350,SPY160916C00215000,215.0,Call,578,13.48,209.78,0.02,0.12137324108
2351,SPY160916C00220000,220.0,Call,578,11.23,209.78,0.02,0.12108501679
2352,SPY160916C00225000,225.0,Call,578,8.895,209.78,0.02,0.117224956561
2353,SPY160916C00230000,230.0,Call,578,6.92,209.78,0.02,0.114020679435
2354,SPY160916C00235000,235.0,Call,578,5.44,209.78,0.02,0.112945274047
2355,SPY160916C00240000,240.0,Call,578,4.17,209.78,0.02,0.111423797123
2356,SPY160916C00245000,245.0,Call,578,2.98,209.78,0.02,0.107836610558
2357,SPY160916C00250000,250.0,Call,578,2.13,209.78,0.02,-1.0
2358,SPY160916C00255000,255.0,Call,578,1.41,209.78,0.02,-1.0
2359,SPY160916C00260000,260.0,Call,578,1.02,209.78,0.02,-1.0
2360,SPY160916C00275000,275.0,Call,578,0.32,209.78,0.02,-1.0
2361,SPY160916C00280000,280.0,Call,578,0.205,209.78,0.02,-1.0
2362,SPY160916C00285000,285.0,Call,578,0.13,209.78,0.02,-1.0
2363,SPY160916C00290000,290.0,Call,578,0.07,209.78,0.02,-1.0
2364,SPY160916C00300000,300.0,Call,578,0.06,209.78,0.02,-1.0
2365,SPY160916C00305000,305.0,Call,578,0.05,209.78,0.02,-1.0
2366,SPY160916P00080000,80.0,Put,578,0.49,209.78,0.02,-1.0
2367,SPY160916P00085000,85.0,Put,578,0.6,209.78,0.02,-1.0
2368,SPY160916P00105000,105.0,Put,578,1.235,209.78,0.02,-1.0
2369,SPY160916P00110000,110.0,Put,578,1.48,209.78,0.02,-1.0
2370,SPY160916P00115000,115.0,Put,578,1.755,209.78,0.02,-1.0
2371,SPY160916P00120000,120.0,Put,578,2.07,209.78,0.02,-1.0
2372,SPY160916P00125000,125.0,Put,578,2.42,209.78,0.02,-1.0
2373,SPY160916P00130000,130.0,Put,578,2.82,209.78,0.02,-1.0
2374,SPY160916P00135000,135.0,Put,578,3.265,209.78,0.02,-1.0
2375,SPY160916P00140000,140.0,Put,578,3.82,209.78,0.02,-1.0
2376,SPY160916P00145000,145.0,Put,578,4.41,209.78,0.02,-1.0
2377,SPY160916P00155000,155.0,Put,578,5.6,209.78,0.02,-1.0
2378,SPY160916P00160000,160.0,Put,578,6.205,209.78,0.02,-1.0
2379,SPY160916P00165000,165.0,Put,578,7.0,209.78,0.02,0.263757274138
2380,SPY160916P00170000,170.0,Put,578,8.4,209.78,0.02,-1.0
2381,SPY160916P00175000,175.0,Put,578,9.45,209.78,0.02,0.259301446795
2382,SPY160916P00180000,180.0,Put,578,10.24,209.78,0.02,0.249363547483
2383,SPY160916P00185000,185.0,Put,578,11.505,209.78,0.02,0.244318622581
2384,SPY160916P00190000,190.0,Put,578,12.91,209.78,0.02,0.239604623124
2385,SPY160916P00195000,195.0,Put,578,14.47,209.78,0.02,0.235271384832
2386,SPY160916P00200000,200.0,Put,578,16.05,209.78,0.02,0.229780366245
2387,SPY160916P00205000,205.0,Put,578,17.94,209.78,0.02,0.226126785634
2388,SPY160916P00210000,210.0,Put,578,20.045,209.78,0.02,0.22315952838
2389,SPY160916P00215000,215.0,Put,578,22.375,209.78,0.02,0.220909662584
2390,SPY160916P00220000,220.0,Put,578,25.0,209.78,0.02,0.219992698352
2391,SPY160916P00225000,225.0,Put,578,27.8,209.78,0.02,0.219255531445
2392,SPY160916P00230000,230.0,Put,578,30.9,209.78,0.02,0.22005368755
2393,SPY160916P00300000,300.0,Put,578,92.88,209.78,0.02,0.324585040547
2394,SPY160916P00305000,305.0,Put,578,98.65,209.78,0.02,0.343669645286
2395,SPY161216C00050000,50.0,Call,669,159.82,209.78,0.02,-1.0
2396,SPY161216C00060000,60.0,Call,669,149.82,209.78,0.02,-1.0
2397,SPY161216C00085000,85.0,Call,669,124.82,209.78,0.02,-1.0
2398,SPY161216C00090000,90.0,Call,669,120.17,209.78,0.02,-1.0
2399,SPY161216C00095000,95.0,Call,669,115.17,209.78,0.02,-1.0
2400,SPY161216C00100000,100.0,Call,669,110.175,209.78,0.02,-1.0
2401,SPY161216C00105000,105.0,Call,669,104.885,209.78,0.02,-1.0
2402,SPY161216C00110000,110.0,Call,669,99.0,209.78,0.02,-1.0
2403,SPY161216C00115000,115.0,Call,669,95.355,209.78,0.02,-1.0
2404,SPY161216C00120000,120.0,Call,669,90.0,209.78,0.02,-1.0
2405,SPY161216C00125000,125.0,Call,669,85.235,209.78,0.02,-1.0
2406,SPY161216C00130000,130.0,Call,669,80.435,209.78,0.02,-1.0
2407,SPY161216C00135000,135.0,Call,669,75.105,209.78,0.02,-1.0
2408,SPY161216C00140000,140.0,Call,669,71.065,209.78,0.02,-1.0
2409,SPY161216C00145000,145.0,Call,669,66.515,209.78,0.02,-1.0
2410,SPY161216C00150000,150.0,Call,669,61.95,209.78,0.02,-1.0
2411,SPY161216C00155000,155.0,Call,669,57.825,209.78,0.02,-1.0
2412,SPY161216C00160000,160.0,Call,669,53.17,209.78,0.02,-1.0
2413,SPY161216C00165000,165.0,Call,669,49.415,209.78,0.02,-1.0
2414,SPY161216C00170000,170.0,Call,669,45.405,209.78,0.02,-1.0
2415,SPY161216C00174000,174.0,Call,669,42.255,209.78,0.02,0.0854710220617
2416,SPY161216C00175000,175.0,Call,669,41.48,209.78,0.02,0.0930859514371
2417,SPY161216C00176000,176.0,Call,669,40.69,209.78,0.02,0.0977984595538
2418,SPY161216C00177000,177.0,Call,669,39.95,209.78,0.02,0.102822836138
2419,SPY161216C00178000,178.0,Call,669,39.185,209.78,0.02,0.106050808424
2420,SPY161216C00179000,179.0,Call,669,38.43,209.78,0.02,0.109033131715
2421,SPY161216C00180000,180.0,Call,669,37.68,209.78,0.02,0.111343290761
2422,SPY161216C00181000,181.0,Call,669,36.94,209.78,0.02,0.113455518658
2423,SPY161216C00182000,182.0,Call,669,36.2,209.78,0.02,0.115210978533
2424,SPY161216C00183000,183.0,Call,669,35.18,209.78,0.02,0.111607156036
2425,SPY161216C00185000,185.0,Call,669,34.38,209.78,0.02,0.125050580994
2426,SPY161216C00190000,190.0,Call,669,30.24,209.78,0.02,0.12043316875
2427,SPY161216C00195000,195.0,Call,669,26.5,209.78,0.02,0.118940306006
2428,SPY161216C00200000,200.0,Call,669,23.8,209.78,0.02,0.125927692041
2429,SPY161216C00205000,205.0,Call,669,20.44,209.78,0.02,0.122868963178
2430,SPY161216C00210000,210.0,Call,669,17.715,209.78,0.02,0.123624215634
2431,SPY161216C00215000,215.0,Call,669,14.96,209.78,0.02,0.121460170844
2432,SPY161216C00220000,220.0,Call,669,12.65,209.78,0.02,0.12100644642
2433,SPY161216C00225000,225.0,Call,669,10.685,209.78,0.02,0.121279332696
2434,SPY161216C00230000,230.0,Call,669,8.48,209.78,0.02,0.117091311684
2435,SPY161216C00235000,235.0,Call,669,6.65,209.78,0.02,0.113854732165
2436,SPY161216C00240000,240.0,Call,669,5.34,209.78,0.02,0.113276619895
2437,SPY161216C00245000,245.0,Call,669,4.02,209.78,0.02,0.110173518301
2438,SPY161216C00250000,250.0,Call,669,3.3,209.78,0.02,0.111686827092
2439,SPY161216C00255000,255.0,Call,669,2.29,209.78,0.02,-1.0
2440,SPY161216C00260000,260.0,Call,669,1.59,209.78,0.02,-1.0
2441,SPY161216C00265000,265.0,Call,669,1.12,209.78,0.02,-1.0
2442,SPY161216C00270000,270.0,Call,669,0.9,209.78,0.02,-1.0
2443,SPY161216C00275000,275.0,Call,669,0.6,209.78,0.02,-1.0
2444,SPY161216C00280000,280.0,Call,669,0.45,209.78,0.02,-1.0
2445,SPY161216C00285000,285.0,Call,669,0.38,209.78,0.02,-1.0
2446,SPY161216C00290000,290.0,Call,669,0.25,209.78,0.02,-1.0
2447,SPY161216C00295000,295.0,Call,669,0.31,209.78,0.02,-1.0
2448,SPY161216C00300000,300.0,Call,669,0.15,209.78,0.02,-1.0
2449,SPY161216P00015000,15.0,Put,669,0.02,209.78,0.02,-1.0
2450,SPY161216P00020000,20.0,Put,669,0.05,209.78,0.02,-1.0
2451,SPY161216P00025000,25.0,Put,669,0.03,209.78,0.02,-1.0
2452,SPY161216P00030000,30.0,Put,669,0.07,209.78,0.02,-1.0
2453,SPY161216P00035000,35.0,Put,669,0.04,209.78,0.02,-1.0
2454,SPY161216P00040000,40.0,Put,669,0.07,209.78,0.02,-1.0
2455,SPY161216P00045000,45.0,Put,669,0.09,209.78,0.02,-1.0
2456,SPY161216P00050000,50.0,Put,669,0.15,209.78,0.02,-1.0
2457,SPY161216P00055000,55.0,Put,669,0.2,209.78,0.02,-1.0
2458,SPY161216P00060000,60.0,Put,669,0.24,209.78,0.02,-1.0
2459,SPY161216P00065000,65.0,Put,669,0.38,209.78,0.02,-1.0
2460,SPY161216P00070000,70.0,Put,669,0.35,209.78,0.02,-1.0
2461,SPY161216P00075000,75.0,Put,669,0.485,209.78,0.02,-1.0
2462,SPY161216P00080000,80.0,Put,669,0.65,209.78,0.02,-1.0
